2024-05-21 00:38:43,531 - ObjectDetectionLogger - INFO - Model path: models/yolov8s.pt
2024-05-21 00:38:45,375 - ObjectDetectionLogger - INFO - Model loaded. Cuda available: True
2024-05-21 00:38:45,439 - ObjectDetectionLogger - INFO - Region of interest points loaded successfully. Num points: 5
2024-05-21 00:38:49,584 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3406e+02, 6.6025e-02, 4.3368e+02, 1.7435e+02])
2024-05-21 00:38:52,557 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,559 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([326.4197,  28.2692, 359.2128, 113.1700])
2024-05-21 00:38:52,560 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,560 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,560 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,626 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3478e+02, 2.6764e-02, 4.3376e+02, 1.7411e+02])
2024-05-21 00:38:52,627 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,628 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,628 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,630 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.8784,  27.1031, 358.8847, 115.9271])
2024-05-21 00:38:52,630 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,631 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,631 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,633 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([328.2197,  38.1643, 355.4946, 113.1438])
2024-05-21 00:38:52,634 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,634 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,635 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,706 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3481e+02, 3.0304e-02, 4.3383e+02, 1.7393e+02])
2024-05-21 00:38:52,706 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,707 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,708 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,709 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.3701,  26.4101, 358.9594, 120.2320])
2024-05-21 00:38:52,710 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,710 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,711 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,712 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([327.9781,  38.4851, 355.4281, 117.4478])
2024-05-21 00:38:52,713 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,713 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,713 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,787 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3482e+02, 3.5080e-02, 4.3402e+02, 1.7384e+02])
2024-05-21 00:38:52,787 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,788 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,789 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,791 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([324.7531,  26.1066, 358.8610, 119.7580])
2024-05-21 00:38:52,792 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,792 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,793 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,869 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3487e+02, 3.0594e-02, 4.3414e+02, 1.7380e+02])
2024-05-21 00:38:52,870 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,871 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,872 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,873 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.3087,  25.8708, 358.5800, 121.5184])
2024-05-21 00:38:52,874 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,874 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,875 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,876 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([327.6180,  31.5297, 353.0426, 118.8192])
2024-05-21 00:38:52,877 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,877 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,878 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,953 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3486e+02, 3.0289e-02, 4.3419e+02, 1.7371e+02])
2024-05-21 00:38:52,955 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,956 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,957 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:52,959 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.7515,  26.1903, 356.9669, 121.1989])
2024-05-21 00:38:52,960 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,961 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:52,961 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,051 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3484e+02, 3.4607e-02, 4.3400e+02, 1.7384e+02])
2024-05-21 00:38:53,052 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,053 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,053 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,055 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.4370,  26.4066, 355.7949, 121.0770])
2024-05-21 00:38:53,056 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,056 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,057 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,146 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3479e+02, 4.6021e-02, 4.3398e+02, 1.7388e+02])
2024-05-21 00:38:53,146 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,148 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,148 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,150 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.0804,  26.5108, 353.4438, 127.5781])
2024-05-21 00:38:53,151 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,151 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,152 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,237 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3492e+02, 4.0359e-02, 4.3396e+02, 1.7384e+02])
2024-05-21 00:38:53,237 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,239 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,239 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,241 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([324.8370,  26.8133, 354.5762, 130.1006])
2024-05-21 00:38:53,242 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,242 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,243 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,326 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3495e+02, 3.5019e-02, 4.3413e+02, 1.7371e+02])
2024-05-21 00:38:53,326 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,328 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,328 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,330 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.6475,  27.0892, 354.7110, 126.0839])
2024-05-21 00:38:53,331 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,331 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,332 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,409 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3495e+02, 2.1927e-02, 4.3416e+02, 1.7395e+02])
2024-05-21 00:38:53,409 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,410 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,411 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,413 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.9362,  27.5480, 358.1278, 124.5191])
2024-05-21 00:38:53,414 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,415 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,415 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,479 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3496e+02, 2.1301e-02, 4.3408e+02, 1.7402e+02])
2024-05-21 00:38:53,480 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,481 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,482 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,483 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.5244,  27.5410, 359.0742, 126.1465])
2024-05-21 00:38:53,484 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,484 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,484 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,551 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3492e+02, 2.9709e-02, 4.3415e+02, 1.7381e+02])
2024-05-21 00:38:53,551 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,555 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,558 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,562 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.1868,  27.8890, 358.9979, 130.3038])
2024-05-21 00:38:53,564 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,564 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,565 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,640 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3510e+02, 2.9358e-02, 4.3412e+02, 1.7384e+02])
2024-05-21 00:38:53,641 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,642 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,642 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,644 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([324.6977,  27.7673, 358.8360, 133.4207])
2024-05-21 00:38:53,645 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,645 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,646 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,733 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([134.7535,   0.0000, 433.2786, 173.7032])
2024-05-21 00:38:53,735 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,737 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,739 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,744 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([323.8803,  27.9595, 358.7729, 133.8711])
2024-05-21 00:38:53,746 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,747 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,748 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,856 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3584e+02, 3.3951e-02, 4.3347e+02, 1.7401e+02])
2024-05-21 00:38:53,857 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,859 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,860 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,864 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([323.9322,  29.2862, 359.3113, 137.4896])
2024-05-21 00:38:53,866 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,867 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,869 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,958 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3582e+02, 3.4454e-02, 4.3341e+02, 1.7405e+02])
2024-05-21 00:38:53,958 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,959 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,959 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,961 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([323.3192,  32.6434, 351.5901, 138.8888])
2024-05-21 00:38:53,961 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,961 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,962 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:53,963 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([519.8250, 209.9629, 639.8102, 479.4620])
2024-05-21 00:38:53,963 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,964 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:53,964 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,038 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3543e+02, 5.1514e-02, 4.3336e+02, 1.7444e+02])
2024-05-21 00:38:54,039 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,041 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,041 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,043 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([322.7263,  34.4662, 348.0814, 131.3423])
2024-05-21 00:38:54,043 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,044 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,044 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,046 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([519.7014, 209.9460, 639.8088, 479.4436])
2024-05-21 00:38:54,046 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,047 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,047 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,115 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3603e+02, 4.0100e-02, 4.3330e+02, 1.7450e+02])
2024-05-21 00:38:54,116 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,117 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,118 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,119 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([519.7163, 209.9457, 639.8088, 479.4438])
2024-05-21 00:38:54,120 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,121 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,121 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,123 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([320.6810,  34.2956, 347.6679, 130.0796])
2024-05-21 00:38:54,124 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,124 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,125 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,197 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3508e+02, 3.7369e-02, 4.3351e+02, 1.7441e+02])
2024-05-21 00:38:54,197 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,199 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,199 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,201 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([319.6691,  37.4990, 349.0797, 139.8348])
2024-05-21 00:38:54,202 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,203 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,203 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,206 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([119.7903,  57.7084, 139.1094,  79.9058])
2024-05-21 00:38:54,207 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,207 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,208 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,209 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([519.6980, 209.9414, 639.8093, 479.4443])
2024-05-21 00:38:54,210 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,211 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,211 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,283 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3282e+02, 3.2135e-02, 4.3361e+02, 1.7426e+02])
2024-05-21 00:38:54,284 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,285 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,285 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,288 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([319.3504,  38.5435, 350.1251, 142.4001])
2024-05-21 00:38:54,290 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,291 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,293 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,297 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([519.7156, 209.9376, 639.8096, 479.4465])
2024-05-21 00:38:54,297 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,298 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,298 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,367 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3258e+02, 4.0680e-02, 4.3379e+02, 1.7414e+02])
2024-05-21 00:38:54,368 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,369 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,369 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,374 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([318.7725,  36.2181, 351.6156, 143.7153])
2024-05-21 00:38:54,378 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,381 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,382 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,387 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([114.6356,  55.2257, 138.8195,  86.0102])
2024-05-21 00:38:54,389 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,392 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,394 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,397 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([519.7030, 209.9086, 639.8104, 479.4473])
2024-05-21 00:38:54,401 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,403 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,406 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,495 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3567e+02, 4.4022e-02, 4.3379e+02, 1.7423e+02])
2024-05-21 00:38:54,495 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,496 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,497 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,499 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([318.3143,  37.4716, 349.3180, 144.2530])
2024-05-21 00:38:54,499 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,500 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,500 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,502 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([111.0023,  57.1348, 138.8372,  86.1616])
2024-05-21 00:38:54,503 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,503 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,503 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,505 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([519.6873, 209.9058, 639.8110, 479.4484])
2024-05-21 00:38:54,506 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,506 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,507 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,572 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3441e+02, 1.4828e-01, 4.3308e+02, 1.7482e+02])
2024-05-21 00:38:54,573 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,574 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,575 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,576 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([316.5558,  40.0626, 349.8870, 143.7604])
2024-05-21 00:38:54,576 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,577 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,577 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:38:54,578 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([107.4823,  52.8880, 138.2860,  88.4330])
2024-05-21 00:38:54,579 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:38:54,579 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
