2024-05-21 00:39:10,224 - ObjectDetectionLogger - INFO - Model path: models/yolov8s.pt
2024-05-21 00:39:11,972 - ObjectDetectionLogger - INFO - Model loaded. Cuda available: True
2024-05-21 00:39:12,062 - ObjectDetectionLogger - INFO - Region of interest points loaded successfully. Num points: 5
2024-05-21 00:39:15,598 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3406e+02, 6.6025e-02, 4.3368e+02, 1.7435e+02])
2024-05-21 00:39:27,698 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,698 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:27,700 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 58.3743, 134.8894, 111.2895, 274.3979])
2024-05-21 00:39:27,700 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,700 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,701 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 7.00%
2024-05-21 00:39:27,702 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.1779, 165.1373,  59.6517, 183.2688])
2024-05-21 00:39:27,703 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,703 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,704 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:27,775 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3500e+02, 5.7251e-02, 4.3276e+02, 1.7481e+02])
2024-05-21 00:39:27,776 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,777 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,779 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:27,781 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 57.1904, 136.5767, 110.6602, 274.2437])
2024-05-21 00:39:27,782 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,782 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,783 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 7.00%
2024-05-21 00:39:27,786 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.0689, 164.9029,  59.3540, 183.2366])
2024-05-21 00:39:27,787 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,787 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,789 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:27,864 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3511e+02, 5.8716e-02, 4.3278e+02, 1.7483e+02])
2024-05-21 00:39:27,865 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,866 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,866 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:27,868 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 56.1297, 137.8954, 110.3587, 275.0092])
2024-05-21 00:39:27,868 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,869 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,869 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 7.00%
2024-05-21 00:39:27,871 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 48.7457, 164.7454,  60.1648, 183.5582])
2024-05-21 00:39:27,871 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,872 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,872 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:27,937 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3488e+02, 5.3055e-02, 4.3278e+02, 1.7483e+02])
2024-05-21 00:39:27,937 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,938 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,939 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:27,943 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 51.6274, 138.4117, 109.4785, 275.8640])
2024-05-21 00:39:27,944 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,945 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:27,947 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 5.00%
2024-05-21 00:39:28,035 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3480e+02, 5.5664e-02, 4.3278e+02, 1.7482e+02])
2024-05-21 00:39:28,036 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,036 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,037 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,040 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 48.0755, 140.2209, 106.8882, 275.2705])
2024-05-21 00:39:28,042 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,044 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,046 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 5.00%
2024-05-21 00:39:28,128 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3317e+02, 4.5502e-02, 4.3314e+02, 1.7470e+02])
2024-05-21 00:39:28,129 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,132 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,134 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,138 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 46.5748, 141.8225, 102.1992, 275.2218])
2024-05-21 00:39:28,140 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,141 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,144 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 3.00%
2024-05-21 00:39:28,235 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3376e+02, 4.7745e-02, 4.3318e+02, 1.7450e+02])
2024-05-21 00:39:28,236 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,237 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,237 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,239 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 45.2813, 142.5685,  99.7188, 275.0733])
2024-05-21 00:39:28,239 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,240 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,240 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 3.00%
2024-05-21 00:39:28,300 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3389e+02, 5.0507e-02, 4.3318e+02, 1.7448e+02])
2024-05-21 00:39:28,301 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,302 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,303 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,304 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 44.1140, 142.4667,  93.5002, 275.6997])
2024-05-21 00:39:28,305 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,305 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,306 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 2.00%
2024-05-21 00:39:28,375 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3363e+02, 4.9713e-02, 4.3317e+02, 1.7447e+02])
2024-05-21 00:39:28,375 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,376 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,377 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,378 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 42.5807, 143.8076,  86.4769, 275.5555])
2024-05-21 00:39:28,379 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,379 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,380 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 1.00%
2024-05-21 00:39:28,457 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3398e+02, 4.9118e-02, 4.3319e+02, 1.7448e+02])
2024-05-21 00:39:28,458 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,460 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,461 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,464 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 43.3754, 144.5481,  81.5961, 274.9202])
2024-05-21 00:39:28,465 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,465 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,467 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,536 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3408e+02, 5.0491e-02, 4.3320e+02, 1.7447e+02])
2024-05-21 00:39:28,536 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,537 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,538 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,539 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 44.1068, 145.4440,  83.5435, 275.3370])
2024-05-21 00:39:28,539 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,540 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,540 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,600 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3431e+02, 4.8950e-02, 4.3321e+02, 1.7449e+02])
2024-05-21 00:39:28,600 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,601 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,602 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,603 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 40.7370, 145.0953,  83.3892, 275.0719])
2024-05-21 00:39:28,604 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,604 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,604 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,667 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3427e+02, 4.8996e-02, 4.3321e+02, 1.7451e+02])
2024-05-21 00:39:28,667 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,668 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,669 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,670 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 38.8293, 144.9036,  83.1957, 274.1330])
2024-05-21 00:39:28,671 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,671 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,672 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,736 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3414e+02, 4.8767e-02, 4.3321e+02, 1.7451e+02])
2024-05-21 00:39:28,736 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,737 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,737 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,739 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 37.2023, 145.7887,  83.2063, 272.7901])
2024-05-21 00:39:28,742 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,743 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,745 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,805 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3408e+02, 4.8615e-02, 4.3321e+02, 1.7452e+02])
2024-05-21 00:39:28,805 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,806 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,807 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,809 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 35.8015, 146.7203,  81.2916, 272.7517])
2024-05-21 00:39:28,809 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,809 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,811 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,902 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3410e+02, 4.9011e-02, 4.3321e+02, 1.7451e+02])
2024-05-21 00:39:28,902 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,903 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,904 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,905 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 34.2118, 147.4470,  79.3538, 272.4475])
2024-05-21 00:39:28,906 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,906 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,906 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,970 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3423e+02, 4.9515e-02, 4.3320e+02, 1.7452e+02])
2024-05-21 00:39:28,970 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,971 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,971 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:28,973 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 33.6104, 148.6127,  79.9984, 271.8945])
2024-05-21 00:39:28,973 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,973 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:28,974 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,041 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3456e+02, 4.8630e-02, 4.3320e+02, 1.7452e+02])
2024-05-21 00:39:29,041 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,042 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,042 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,047 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 32.5666, 150.5247,  80.5904, 270.9936])
2024-05-21 00:39:29,049 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,050 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,052 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,114 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3434e+02, 5.2795e-02, 4.3321e+02, 1.7451e+02])
2024-05-21 00:39:29,115 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,115 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,116 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,117 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 31.3676, 151.0044,  80.9317, 272.8218])
2024-05-21 00:39:29,118 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,118 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,119 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,179 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3446e+02, 5.2780e-02, 4.3319e+02, 1.7450e+02])
2024-05-21 00:39:29,180 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,180 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,181 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,182 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 30.9840, 152.2615,  71.5891, 272.7676])
2024-05-21 00:39:29,183 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,183 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,183 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,246 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3487e+02, 5.3665e-02, 4.3318e+02, 1.7446e+02])
2024-05-21 00:39:29,246 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,247 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,248 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,250 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 29.9330, 152.7917,  68.7312, 272.5177])
2024-05-21 00:39:29,251 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,251 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,252 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,329 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3470e+02, 5.4260e-02, 4.3318e+02, 1.7449e+02])
2024-05-21 00:39:29,330 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,332 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,333 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,336 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 28.6195, 152.9646,  68.2274, 270.8905])
2024-05-21 00:39:29,337 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,338 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,339 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,410 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3446e+02, 5.2475e-02, 4.3316e+02, 1.7452e+02])
2024-05-21 00:39:29,411 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,412 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,412 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,414 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 29.1566, 153.4500,  64.1305, 270.6157])
2024-05-21 00:39:29,414 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,415 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,415 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,480 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3472e+02, 5.5176e-02, 4.3316e+02, 1.7456e+02])
2024-05-21 00:39:29,480 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,481 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,481 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,483 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 29.3956, 154.3999,  63.4342, 273.2688])
2024-05-21 00:39:29,483 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,483 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,484 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,543 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3448e+02, 5.1544e-02, 4.3318e+02, 1.7458e+02])
2024-05-21 00:39:29,544 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,545 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,545 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,546 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 27.1865, 154.2636,  64.6317, 272.4590])
2024-05-21 00:39:29,547 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,547 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,548 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,615 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3465e+02, 5.0644e-02, 4.3318e+02, 1.7456e+02])
2024-05-21 00:39:29,616 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,617 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,617 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,618 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 26.1951, 154.8368,  64.3877, 270.9313])
2024-05-21 00:39:29,618 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,619 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,619 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,681 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3460e+02, 5.1910e-02, 4.3317e+02, 1.7456e+02])
2024-05-21 00:39:29,682 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,685 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,686 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,690 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 25.5278, 156.7119,  63.0930, 270.3226])
2024-05-21 00:39:29,692 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,693 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,695 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,778 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3449e+02, 5.0491e-02, 4.3316e+02, 1.7454e+02])
2024-05-21 00:39:29,778 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,779 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,780 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,782 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 25.1809, 156.9207,  62.8737, 270.8209])
2024-05-21 00:39:29,783 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,783 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,784 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,846 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3452e+02, 5.0476e-02, 4.3317e+02, 1.7451e+02])
2024-05-21 00:39:29,846 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,847 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,847 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:29,849 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 24.3239, 157.3467,  61.0208, 268.9184])
2024-05-21 00:39:29,849 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,849 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:29,850 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
